Marker_1,Marker_2,Marker_3,Marker_4,Marker_5,Marker_6,Marker_7,Marker_8,Marker_9,Marker_10,GT,MV,DS,GLAD,MACE,n_annotators,WSI,ano,split
-1,-1,0,-1,0,-1,2,-1,-1,-1,0,0,0,0,0,3,Casos_P_B24_row_92160_column_75776,Casos_P_B24_row_92160_column_75776,train
-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B24_row_92160_column_79872,Casos_P_B24_row_92160_column_79872,train
-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,0,0,2,Casos_P_B24_row_94208_column_77824,Casos_P_B24_row_94208_column_77824,train
-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_26624_column_108544,Casos_P_B25_row_26624_column_108544,train
-1,-1,-1,0,0,3,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_28672_column_79872,Casos_P_B25_row_28672_column_79872,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_30720_column_108544,Casos_P_B25_row_30720_column_108544,train
-1,-1,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_30720_column_196608,Casos_P_B25_row_30720_column_196608,train
-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_32768_column_167936,Casos_P_B25_row_32768_column_167936,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_32768_column_169984,Casos_P_B25_row_32768_column_169984,train
-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_34816_column_198656,Casos_P_B25_row_34816_column_198656,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_34816_column_4096,Casos_P_B25_row_34816_column_4096,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_34816_column_79872,Casos_P_B25_row_34816_column_79872,train
-1,-1,-1,-1,0,3,-1,-1,-1,-1,3,3,3,0,3,2,Casos_P_B25_row_34816_column_81920,Casos_P_B25_row_34816_column_81920,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_38912_column_12288,Casos_P_B25_row_38912_column_12288,train
-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_38912_column_79872,Casos_P_B25_row_38912_column_79872,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_40960_column_6144,Casos_P_B25_row_40960_column_6144,train
-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,1,0,1,2,Casos_P_B25_row_40960_column_81920,Casos_P_B25_row_40960_column_81920,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_49152_column_79872,Casos_P_B25_row_49152_column_79872,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_51200_column_167936,Casos_P_B25_row_51200_column_167936,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B25_row_57344_column_45056,Casos_P_B25_row_57344_column_45056,train
-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_59392_column_167936,Casos_P_B25_row_59392_column_167936,train
-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_59392_column_81920,Casos_P_B25_row_59392_column_81920,train
-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_61440_column_47104,Casos_P_B25_row_61440_column_47104,train
-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_61440_column_81920,Casos_P_B25_row_61440_column_81920,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_63488_column_14336,Casos_P_B25_row_63488_column_14336,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_69632_column_4096,Casos_P_B25_row_69632_column_4096,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_69632_column_79872,Casos_P_B25_row_69632_column_79872,train
-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_71680_column_169984,Casos_P_B25_row_71680_column_169984,train
-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_71680_column_79872,Casos_P_B25_row_71680_column_79872,train
-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_73728_column_10240,Casos_P_B25_row_73728_column_10240,train
-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_73728_column_81920,Casos_P_B25_row_73728_column_81920,train
-1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_75776_column_167936,Casos_P_B25_row_75776_column_167936,train
-1,-1,-1,0,-1,3,0,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_75776_column_81920,Casos_P_B25_row_75776_column_81920,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_77824_column_2048,Casos_P_B25_row_77824_column_2048,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_79872_column_169984,Casos_P_B25_row_79872_column_169984,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_79872_column_79872,Casos_P_B25_row_79872_column_79872,train
-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_81920_column_12288,Casos_P_B25_row_81920_column_12288,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_81920_column_14336,Casos_P_B25_row_81920_column_14336,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_83968_column_169984,Casos_P_B25_row_83968_column_169984,train
-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_83968_column_4096,Casos_P_B25_row_83968_column_4096,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B25_row_83968_column_8192,Casos_P_B25_row_83968_column_8192,train
-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,1,0,0,0,2,Casos_P_B25_row_86016_column_169984,Casos_P_B25_row_86016_column_169984,train
-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,1,0,0,0,2,Casos_P_B25_row_86016_column_79872,Casos_P_B25_row_86016_column_79872,train
-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,3,Casos_P_B25_row_90112_column_79872,Casos_P_B25_row_90112_column_79872,train
-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_34816_column_124928,Casos_P_B26_row_34816_column_124928,train
-1,-1,-1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_38912_column_114688,Casos_P_B26_row_38912_column_114688,train
2,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_38912_column_38912,Casos_P_B26_row_38912_column_38912,train
-1,-1,-1,-1,-1,0,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_40960_column_116736,Casos_P_B26_row_40960_column_116736,train
0,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_40960_column_28672,Casos_P_B26_row_40960_column_28672,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_40960_column_34816,Casos_P_B26_row_40960_column_34816,train
0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_43008_column_108544,Casos_P_B26_row_43008_column_108544,train
2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,2,2,2,2,Casos_P_B26_row_43008_column_114688,Casos_P_B26_row_43008_column_114688,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_43008_column_116736,Casos_P_B26_row_43008_column_116736,train
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_43008_column_26624,Casos_P_B26_row_43008_column_26624,train
-1,-1,-1,0,-1,0,1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_43008_column_28672,Casos_P_B26_row_43008_column_28672,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_43008_column_30720,Casos_P_B26_row_43008_column_30720,train
-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_43008_column_32768,Casos_P_B26_row_43008_column_32768,train
2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,2,2,2,2,Casos_P_B26_row_45056_column_112640,Casos_P_B26_row_45056_column_112640,train
-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_45056_column_114688,Casos_P_B26_row_45056_column_114688,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_45056_column_24576,Casos_P_B26_row_45056_column_24576,train
-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_45056_column_26624,Casos_P_B26_row_45056_column_26624,train
-1,-1,-1,-1,0,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_45056_column_30720,Casos_P_B26_row_45056_column_30720,train
0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_47104_column_112640,Casos_P_B26_row_47104_column_112640,train
2,-1,-1,0,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_49152_column_110592,Casos_P_B26_row_49152_column_110592,train
-1,0,-1,-1,-1,0,2,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_49152_column_26624,Casos_P_B26_row_49152_column_26624,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_49152_column_67584,Casos_P_B26_row_49152_column_67584,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_51200_column_22528,Casos_P_B26_row_51200_column_22528,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_51200_column_65536,Casos_P_B26_row_51200_column_65536,train
-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_53248_column_108544,Casos_P_B26_row_53248_column_108544,train
-1,-1,-1,-1,-1,0,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_55296_column_133120,Casos_P_B26_row_55296_column_133120,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_55296_column_20480,Casos_P_B26_row_55296_column_20480,train
0,-1,-1,-1,0,-1,3,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_57344_column_102400,Casos_P_B26_row_57344_column_102400,train
-1,-1,0,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_57344_column_124928,Casos_P_B26_row_57344_column_124928,train
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_57344_column_126976,Casos_P_B26_row_57344_column_126976,train
0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_57344_column_20480,Casos_P_B26_row_57344_column_20480,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_59392_column_124928,Casos_P_B26_row_59392_column_124928,train
-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_59392_column_18432,Casos_P_B26_row_59392_column_18432,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_59392_column_45056,Casos_P_B26_row_59392_column_45056,train
0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_59392_column_47104,Casos_P_B26_row_59392_column_47104,train
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_61440_column_100352,Casos_P_B26_row_61440_column_100352,train
-1,-1,-1,-1,-1,0,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_61440_column_120832,Casos_P_B26_row_61440_column_120832,train
-1,-1,-1,-1,-1,0,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_61440_column_122880,Casos_P_B26_row_61440_column_122880,train
2,-1,-1,-1,-1,0,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_61440_column_40960,Casos_P_B26_row_61440_column_40960,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_61440_column_98304,Casos_P_B26_row_61440_column_98304,train
1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,0,0,2,Casos_P_B26_row_63488_column_122880,Casos_P_B26_row_63488_column_122880,train
-1,0,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_63488_column_14336,Casos_P_B26_row_63488_column_14336,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_65536_column_10240,Casos_P_B26_row_65536_column_10240,train
-1,0,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_65536_column_120832,Casos_P_B26_row_65536_column_120832,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B26_row_67584_column_118784,Casos_P_B26_row_67584_column_118784,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_67584_column_34816,Casos_P_B26_row_67584_column_34816,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_69632_column_118784,Casos_P_B26_row_69632_column_118784,train
0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_69632_column_34816,Casos_P_B26_row_69632_column_34816,train
0,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_71680_column_32768,Casos_P_B26_row_71680_column_32768,train
3,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_73728_column_30720,Casos_P_B26_row_73728_column_30720,train
-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B26_row_75776_column_32768,Casos_P_B26_row_75776_column_32768,train
0,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B26_row_81920_column_30720,Casos_P_B26_row_81920_column_30720,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_32768_column_190464,Casos_P_B27_row_32768_column_190464,train
-1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B27_row_34816_column_112640,Casos_P_B27_row_34816_column_112640,train
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_36864_column_112640,Casos_P_B27_row_36864_column_112640,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_36864_column_196608,Casos_P_B27_row_36864_column_196608,train
-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_38912_column_114688,Casos_P_B27_row_38912_column_114688,train
-1,0,-1,-1,-1,-1,3,-1,-1,-1,3,3,0,0,0,2,Casos_P_B27_row_38912_column_194560,Casos_P_B27_row_38912_column_194560,train
0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B27_row_38912_column_196608,Casos_P_B27_row_38912_column_196608,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_40960_column_196608,Casos_P_B27_row_40960_column_196608,train
2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,2,2,Casos_P_B27_row_43008_column_118784,Casos_P_B27_row_43008_column_118784,train
1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,1,0,3,Casos_P_B27_row_45056_column_118784,Casos_P_B27_row_45056_column_118784,train
-1,0,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B27_row_47104_column_202752,Casos_P_B27_row_47104_column_202752,train
2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,2,2,Casos_P_B27_row_49152_column_202752,Casos_P_B27_row_49152_column_202752,train
-1,-1,1,-1,-1,0,-1,-1,-1,-1,1,1,1,0,0,2,Casos_P_B27_row_53248_column_190464,Casos_P_B27_row_53248_column_190464,train
0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_55296_column_110592,Casos_P_B27_row_55296_column_110592,train
-1,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_57344_column_192512,Casos_P_B27_row_57344_column_192512,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B27_row_63488_column_116736,Casos_P_B27_row_63488_column_116736,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B27_row_63488_column_118784,Casos_P_B27_row_63488_column_118784,train
-1,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_12288_column_77824,Casos_P_B2_row_12288_column_77824,train
1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,0,0,2,Casos_P_B2_row_12288_column_79872,Casos_P_B2_row_12288_column_79872,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_12288_column_83968,Casos_P_B2_row_12288_column_83968,train
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_14336_column_77824,Casos_P_B2_row_14336_column_77824,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_14336_column_83968,Casos_P_B2_row_14336_column_83968,train
-1,-1,-1,0,-1,-1,3,-1,-1,-1,3,3,0,0,0,2,Casos_P_B2_row_14336_column_86016,Casos_P_B2_row_14336_column_86016,train
-1,-1,-1,0,-1,0,2,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_16384_column_14336,Casos_P_B2_row_16384_column_14336,train
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_16384_column_16384,Casos_P_B2_row_16384_column_16384,train
-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_16384_column_86016,Casos_P_B2_row_16384_column_86016,train
-1,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_18432_column_14336,Casos_P_B2_row_18432_column_14336,train
0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_18432_column_83968,Casos_P_B2_row_18432_column_83968,train
0,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_18432_column_86016,Casos_P_B2_row_18432_column_86016,train
2,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,0,2,2,3,Casos_P_B2_row_20480_column_16384,Casos_P_B2_row_20480_column_16384,train
-1,1,-1,0,-1,-1,2,-1,-1,-1,2,2,1,1,0,3,Casos_P_B2_row_28672_column_14336,Casos_P_B2_row_28672_column_14336,train
-1,-1,-1,-1,0,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_28672_column_88064,Casos_P_B2_row_28672_column_88064,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_30720_column_86016,Casos_P_B2_row_30720_column_86016,train
0,-1,-1,0,-1,-1,2,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_32768_column_133120,Casos_P_B2_row_32768_column_133120,train
2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,2,Casos_P_B2_row_32768_column_137216,Casos_P_B2_row_32768_column_137216,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_32768_column_16384,Casos_P_B2_row_32768_column_16384,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_32768_column_45056,Casos_P_B2_row_32768_column_45056,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_32768_column_49152,Casos_P_B2_row_32768_column_49152,train
-1,-1,-1,-1,0,0,2,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_34816_column_139264,Casos_P_B2_row_34816_column_139264,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_34816_column_51200,Casos_P_B2_row_34816_column_51200,train
-1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_34816_column_63488,Casos_P_B2_row_34816_column_63488,train
1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,0,0,2,Casos_P_B2_row_36864_column_12288,Casos_P_B2_row_36864_column_12288,train
2,-1,-1,0,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_36864_column_147456,Casos_P_B2_row_36864_column_147456,train
2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,2,2,2,2,Casos_P_B2_row_36864_column_172032,Casos_P_B2_row_36864_column_172032,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_36864_column_43008,Casos_P_B2_row_36864_column_43008,train
-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_36864_column_53248,Casos_P_B2_row_36864_column_53248,train
-1,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_36864_column_61440,Casos_P_B2_row_36864_column_61440,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_36864_column_75776,Casos_P_B2_row_36864_column_75776,train
2,-1,-1,-1,-1,0,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_38912_column_45056,Casos_P_B2_row_38912_column_45056,train
2,-1,-1,-1,0,-1,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_40960_column_159744,Casos_P_B2_row_40960_column_159744,train
-1,-1,-1,-1,-1,0,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_40960_column_40960,Casos_P_B2_row_40960_column_40960,train
2,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_43008_column_157696,Casos_P_B2_row_43008_column_157696,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_43008_column_34816,Casos_P_B2_row_43008_column_34816,train
-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_43008_column_67584,Casos_P_B2_row_43008_column_67584,train
0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_45056_column_0,Casos_P_B2_row_45056_column_0,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_45056_column_32768,Casos_P_B2_row_45056_column_32768,train
-1,-1,-1,-1,0,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_45056_column_34816,Casos_P_B2_row_45056_column_34816,train
0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_47104_column_34816,Casos_P_B2_row_47104_column_34816,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_47104_column_36864,Casos_P_B2_row_47104_column_36864,train
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_49152_column_36864,Casos_P_B2_row_49152_column_36864,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_57344_column_122880,Casos_P_B2_row_57344_column_122880,train
-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_57344_column_55296,Casos_P_B2_row_57344_column_55296,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_57344_column_65536,Casos_P_B2_row_57344_column_65536,train
2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,2,2,2,2,Casos_P_B2_row_57344_column_67584,Casos_P_B2_row_57344_column_67584,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_57344_column_75776,Casos_P_B2_row_57344_column_75776,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_57344_column_77824,Casos_P_B2_row_57344_column_77824,train
2,-1,-1,-1,0,-1,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_59392_column_0,Casos_P_B2_row_59392_column_0,train
2,-1,-1,0,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_59392_column_10240,Casos_P_B2_row_59392_column_10240,train
2,-1,-1,0,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_59392_column_38912,Casos_P_B2_row_59392_column_38912,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_59392_column_4096,Casos_P_B2_row_59392_column_4096,train
0,-1,-1,-1,-1,0,2,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_59392_column_49152,Casos_P_B2_row_59392_column_49152,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_59392_column_55296,Casos_P_B2_row_59392_column_55296,train
-1,0,-1,-1,-1,0,2,-1,-1,-1,0,0,0,0,0,3,Casos_P_B2_row_59392_column_57344,Casos_P_B2_row_59392_column_57344,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_59392_column_61440,Casos_P_B2_row_59392_column_61440,train
2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_59392_column_67584,Casos_P_B2_row_59392_column_67584,train
-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_59392_column_69632,Casos_P_B2_row_59392_column_69632,train
-1,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,Casos_P_B2_row_59392_column_79872,Casos_P_B2_row_59392_column_79872,train
-1,-1,-1,-1,0,-1,2,-1,-1,-1,2,2,0,0,0,2,Casos_P_B2_row_61440_column_149504,Casos_P_B2_row_61440_column_149504,train
